"CLIENTNUM","Attrition_Flag","Customer_Age","Gender","Dependent_count","Education_Level","Marital_Status","Income_Category","Card_Category","Months_on_book","Total_Relationship_Count","Months_Inactive_12_mon","Contacts_Count_12_mon","Credit_Limit","Total_Revolving_Bal","Avg_Open_To_Buy","Total_Amt_Chng_Q4_Q1","Total_Trans_Amt","Total_Trans_Ct","Total_Ct_Chng_Q4_Q1","Avg_Utilization_Ratio","Cluster"
769137108,"Attrited Customer",43,"F",2,"Post-Graduate","Married","Less than $40K","Blue",37,3,3,1,1438.3,0,1438.3,1.004,974,28,0.273,0,"2"
716445783,"Existing Customer",42,"F",2,"Uneducated","Married","Unknown","Blue",31,4,2,0,22718,0,22718,0.791,1191,37,1.176,0,"2"
713865333,"Attrited Customer",45,"F",4,"Uneducated","Married","Less than $40K","Blue",38,3,4,3,4908,0,4908,0.993,827,21,0.75,0,"2"
797707008,"Attrited Customer",44,"F",3,"Doctorate","Married","Less than $40K","Blue",38,6,1,3,7222,0,7222,0.685,920,18,0.5,0,"2"
718675158,"Attrited Customer",55,"F",1,"Unknown","Married","Less than $40K","Blue",36,4,1,3,1438.3,361,1077.3,0.963,850,22,0.692,0.251,"2"
711028308,"Existing Customer",44,"F",4,"Graduate","Married","Less than $40K","Blue",36,4,1,0,1717,0,1717,0.619,1468,29,0.381,0,"2"
714500883,"Existing Customer",44,"F",3,"Graduate","Married","Unknown","Blue",36,4,2,3,21242,819,20423,0.499,1283,37,0.542,0.039,"2"
711757383,"Existing Customer",50,"F",3,"Unknown","Married","Less than $40K","Blue",42,4,1,2,2240,0,2240,0.668,1905,39,0.345,0,"2"
718939083,"Attrited Customer",54,"F",2,"Graduate","Married","Less than $40K","Blue",45,3,1,3,1438.3,306,1132.3,1.035,694,15,0.364,0.213,"2"
720071583,"Attrited Customer",48,"F",2,"Unknown","Married","Less than $40K","Blue",36,5,1,3,7151,800,6351,0.986,854,22,0.375,0.112,"2"
812420358,"Attrited Customer",61,"F",0,"Graduate","Married","Less than $40K","Blue",56,3,3,3,2122,554,1568,0.857,949,17,0.133,0.261,"2"
713945883,"Attrited Customer",62,"F",2,"Graduate","Married","Less than $40K","Blue",52,4,2,2,2490,513,1977,0.678,864,20,0.333,0.206,"2"
798007308,"Existing Customer",57,"F",3,"High School","Married","Unknown","Blue",51,6,1,0,8362,0,8362,0.528,1175,41,0.464,0,"2"
712433508,"Attrited Customer",59,"F",1,"Unknown","Married","Unknown","Blue",50,3,2,3,1438.3,0,1438.3,0.57,724,16,0.231,0,"2"
718093233,"Existing Customer",55,"F",2,"Post-Graduate","Married","Less than $40K","Blue",45,3,3,3,2163,0,2163,0.816,1349,47,0.88,0,"2"
778506633,"Attrited Customer",43,"F",4,"College","Married","Less than $40K","Blue",23,6,2,3,7706,392,7314,0.764,965,27,0.421,0.051,"2"
802002858,"Attrited Customer",62,"F",1,"High School","Married","Unknown","Blue",56,2,1,2,8990,0,8990,0.935,747,19,0.583,0,"2"
716290233,"Existing Customer",43,"F",3,"Graduate","Married","$40K - $60K","Blue",33,6,2,3,4343,0,4343,0.563,1352,35,0.944,0,"2"
793889508,"Existing Customer",48,"F",2,"Graduate","Married","$40K - $60K","Blue",42,4,3,3,4076,0,4076,0.808,1235,37,0.682,0,"2"
715168983,"Existing Customer",47,"F",3,"Graduate","Married","Less than $40K","Blue",36,5,2,2,7051,0,7051,0.527,1451,37,0.194,0,"2"
788673708,"Attrited Customer",57,"F",2,"High School","Married","$40K - $60K","Blue",45,2,1,3,1438.3,0,1438.3,1.036,1254,35,0.842,0,"2"
778663458,"Attrited Customer",65,"M",1,"High School","Married","Less than $40K","Blue",47,3,2,1,1759,0,1759,1.058,821,18,0.5,0,"2"
813240408,"Existing Customer",45,"F",4,"High School","Married","Unknown","Blue",39,4,3,2,24880,836,24044,0.701,1208,25,1.083,0.034,"2"
806250783,"Existing Customer",57,"F",2,"High School","Married","Less than $40K","Blue",52,6,3,2,1441,0,1441,1.364,2742,58,0.758,0,"2"
720484908,"Existing Customer",65,"F",1,"Post-Graduate","Married","$40K - $60K","Blue",52,5,3,3,2155,0,2155,1.423,1655,27,1.25,0,"2"
772532208,"Attrited Customer",51,"F",2,"Doctorate","Married","Less than $40K","Blue",41,2,2,3,6630,916,5714,0.927,842,24,0.5,0.138,"2"
721038408,"Existing Customer",38,"F",2,"High School","Married","Less than $40K","Blue",27,4,1,2,1830,0,1830,0.736,1741,43,0.654,0,"2"
778574283,"Existing Customer",53,"F",1,"Uneducated","Married","$40K - $60K","Blue",46,5,2,3,1438.3,0,1438.3,0.743,2118,64,0.455,0,"2"
803595858,"Attrited Customer",56,"F",3,"High School","Married","$40K - $60K","Blue",51,5,2,1,1438.3,0,1438.3,0.597,594,14,0.556,0,"2"
709465758,"Existing Customer",62,"F",1,"Post-Graduate","Married","Less than $40K","Blue",53,3,1,3,1438.3,0,1438.3,0.699,902,31,0.409,0,"2"
710754933,"Attrited Customer",61,"F",0,"Graduate","Married","Less than $40K","Blue",49,6,2,3,1438.3,0,1438.3,0.94,840,20,0.818,0,"2"
713030958,"Existing Customer",57,"F",2,"College","Married","Less than $40K","Blue",44,6,3,2,3914,0,3914,0.524,1964,54,0.8,0,"2"
713049933,"Existing Customer",65,"F",1,"High School","Married","Unknown","Blue",36,5,2,2,5756,0,5756,1.046,2144,44,0.63,0,"2"
717412608,"Attrited Customer",38,"F",2,"High School","Married","$40K - $60K","Blue",28,3,2,2,7225,0,7225,0.419,738,16,0.231,0,"2"
714078558,"Attrited Customer",62,"F",1,"High School","Married","$40K - $60K","Blue",53,2,1,1,5249,0,5249,0.758,1315,31,0.722,0,"2"
713480583,"Existing Customer",46,"F",3,"High School","Married","Unknown","Blue",36,5,2,2,4668,0,4668,0.89,1612,47,1.474,0,"2"
715702758,"Existing Customer",38,"F",4,"Graduate","Married","Less than $40K","Blue",36,4,3,3,1860,0,1860,0.992,1731,29,0.611,0,"2"
714916758,"Existing Customer",48,"F",2,"Uneducated","Married","$40K - $60K","Blue",36,3,3,2,5210,0,5210,0.531,1309,45,0.607,0,"2"
798110358,"Existing Customer",64,"F",1,"High School","Married","$40K - $60K","Blue",56,4,2,4,1438.3,0,1438.3,0.693,1417,35,0.591,0,"2"
710406633,"Attrited Customer",51,"F",3,"Uneducated","Married","Unknown","Blue",36,3,3,2,3664,0,3664,0.839,1168,31,0.409,0,"2"
775198608,"Existing Customer",38,"F",2,"Graduate","Married","Less than $40K","Blue",32,5,3,3,4429,0,4429,1.065,1970,40,0.818,0,"2"
805259733,"Existing Customer",55,"F",2,"Unknown","Married","Unknown","Blue",50,6,1,4,11341,0,11341,0.412,1731,46,0.586,0,"2"
771816408,"Existing Customer",44,"F",4,"Uneducated","Married","Less than $40K","Blue",33,5,4,2,9671,704,8967,0.699,2955,66,0.941,0.073,"2"
751487358,"Existing Customer",39,"F",3,"Graduate","Married","Less than $40K","Blue",32,5,6,3,3221,0,3221,0.678,1765,40,0.6,0,"2"
788862333,"Existing Customer",38,"F",3,"Uneducated","Married","Less than $40K","Blue",23,6,2,2,5645,0,5645,1.05,1527,32,0.455,0,"2"
793550958,"Existing Customer",47,"F",2,"Graduate","Married","Less than $40K","Blue",41,5,3,4,1438.3,0,1438.3,0.8,1501,40,0.739,0,"2"
711159108,"Attrited Customer",58,"F",0,"High School","Married","Less than $40K","Blue",36,3,2,2,7418,396,7022,0.826,911,26,1,0.053,"2"
779236083,"Existing Customer",37,"F",3,"High School","Married","Less than $40K","Blue",19,5,1,3,4138,0,4138,1.168,2420,50,0.613,0,"2"
778855383,"Existing Customer",36,"F",5,"High School","Married","Less than $40K","Blue",17,3,1,3,1438.3,0,1438.3,1.028,1975,40,0.6,0,"2"
779722308,"Attrited Customer",45,"F",3,"High School","Married","$40K - $60K","Blue",30,5,2,2,12355,0,12355,0.912,1044,28,0.273,0,"2"
818926833,"Existing Customer",34,"F",3,"College","Married","$40K - $60K","Blue",29,4,1,2,2000,0,2000,0.782,1944,42,0.75,0,"2"
713823033,"Attrited Customer",31,"F",2,"Unknown","Married","Unknown","Blue",20,3,1,2,8149,0,8149,0.331,808,30,0.111,0,"2"
772155108,"Existing Customer",62,"F",0,"High School","Married","Less than $40K","Blue",51,6,3,4,1438.3,0,1438.3,0.702,1445,38,0.31,0,"2"
709451508,"Existing Customer",63,"F",1,"High School","Married","Unknown","Blue",50,6,1,3,12766,0,12766,0.668,1191,28,0.647,0,"2"
720511608,"Existing Customer",38,"F",0,"Graduate","Married","Unknown","Blue",28,5,3,3,16049,799,15250,0.777,1989,33,0.571,0.05,"2"
818375733,"Attrited Customer",51,"F",2,"College","Married","$40K - $60K","Blue",46,3,1,3,4882,695,4187,0.508,1544,44,0.517,0.142,"2"
780557658,"Existing Customer",63,"F",0,"Uneducated","Married","Unknown","Blue",54,5,3,2,11827,0,11827,0.921,1395,37,0.609,0,"2"
771544533,"Attrited Customer",42,"F",5,"High School","Married","Unknown","Blue",30,3,1,4,3578,0,3578,0.759,1015,36,0.44,0,"2"
711050058,"Existing Customer",33,"F",2,"Uneducated","Married","$40K - $60K","Blue",23,4,2,4,6732,0,6732,0.856,1644,45,0.731,0,"2"
716797758,"Existing Customer",53,"F",2,"Unknown","Married","Less than $40K","Blue",44,3,2,4,3519,0,3519,0.548,1670,33,0.65,0,"2"
710263608,"Existing Customer",53,"F",3,"High School","Married","Unknown","Blue",36,4,2,4,11098,821,10277,0.896,2156,46,0.586,0.074,"2"
717100833,"Existing Customer",37,"F",2,"High School","Married","Less than $40K","Blue",27,6,6,2,3148,0,3148,0.498,1401,31,0.722,0,"2"
811005858,"Existing Customer",33,"F",0,"Unknown","Married","Less than $40K","Blue",28,4,2,4,1438.3,0,1438.3,0.916,2914,70,0.591,0,"2"
795237183,"Existing Customer",51,"F",2,"Graduate","Married","$40K - $60K","Blue",45,3,2,4,5930,0,5930,1.19,2041,32,0.684,0,"2"
709635858,"Existing Customer",56,"F",3,"Graduate","Married","Less than $40K","Blue",45,6,2,3,2235,0,2235,0.556,1229,27,0.35,0,"2"
785080308,"Existing Customer",37,"F",2,"High School","Married","Less than $40K","Blue",31,5,3,3,2352,0,2352,1.467,2344,48,0.92,0,"2"
716349183,"Existing Customer",58,"F",1,"Uneducated","Married","Unknown","Blue",36,5,2,3,4784,0,4784,0.905,2160,54,0.929,0,"2"
715279683,"Existing Customer",52,"F",2,"Uneducated","Married","$40K - $60K","Blue",36,5,1,4,1438.3,0,1438.3,0.529,1679,39,0.5,0,"2"
709150608,"Existing Customer",30,"F",0,"Unknown","Married","Less than $40K","Blue",19,5,1,4,2898,0,2898,1.154,2632,64,0.778,0,"2"
712757808,"Existing Customer",33,"F",2,"Uneducated","Married","Less than $40K","Blue",22,4,2,4,1544,0,1544,0.677,1731,40,0.739,0,"2"
779993208,"Existing Customer",38,"F",2,"Uneducated","Married","Less than $40K","Blue",28,3,3,3,7049,0,7049,0.988,1475,27,1.7,0,"2"
795920358,"Existing Customer",33,"F",2,"High School","Married","Less than $40K","Blue",27,3,2,3,7185,0,7185,1.504,2679,45,0.8,0,"2"
771028533,"Attrited Customer",48,"F",3,"Post-Graduate","Married","Less than $40K","Silver",35,5,1,3,10357,0,10357,0.506,911,25,0.19,0,"2"
819409608,"Existing Customer",39,"F",2,"Graduate","Married","Less than $40K","Blue",34,4,3,4,2594,0,2594,0.526,1457,43,0.387,0,"2"
716448783,"Attrited Customer",48,"F",3,"Graduate","Married","$40K - $60K","Blue",39,2,4,3,6235,0,6235,0.848,1225,34,0.478,0,"2"
788965683,"Existing Customer",49,"F",4,"Uneducated","Married","Less than $40K","Blue",36,6,3,3,1438.3,0,1438.3,0.782,2170,41,0.464,0,"2"
718627458,"Existing Customer",43,"F",3,"Doctorate","Married","Unknown","Blue",38,3,4,2,1947,0,1947,0.838,2119,52,1,0,"2"
716811483,"Existing Customer",30,"F",2,"Uneducated","Married","Less than $40K","Blue",24,4,2,1,2063,0,2063,0.553,1859,43,0.536,0,"2"
714118383,"Existing Customer",49,"F",5,"Graduate","Married","Less than $40K","Blue",43,4,2,3,8154,0,8154,0.964,2223,72,0.946,0,"2"
784719708,"Existing Customer",54,"F",2,"Uneducated","Married","$40K - $60K","Blue",43,5,1,1,1438.3,0,1438.3,0.531,1707,41,0.783,0,"2"
711692508,"Attrited Customer",54,"F",2,"Post-Graduate","Married","Less than $40K","Blue",47,3,4,3,1438.3,0,1438.3,1.053,1154,22,0.375,0,"2"
709042908,"Existing Customer",51,"F",1,"College","Married","$40K - $60K","Blue",44,4,2,1,1438.3,0,1438.3,0.803,2207,68,0.511,0,"2"
815845758,"Existing Customer",56,"F",4,"High School","Married","Less than $40K","Blue",51,4,2,3,1438.3,0,1438.3,0.472,1354,24,0.714,0,"2"
712551258,"Attrited Customer",39,"M",1,"Uneducated","Married","Less than $40K","Blue",36,3,3,3,4247,0,4247,0.405,847,17,0.133,0,"2"
719737833,"Existing Customer",46,"F",4,"Uneducated","Married","Less than $40K","Blue",36,4,2,2,6370,0,6370,0.855,1783,40,0.667,0,"2"
710129283,"Existing Customer",45,"F",4,"Uneducated","Married","Unknown","Blue",26,4,3,1,16317,0,16317,0.742,2944,71,0.972,0,"2"
719385558,"Existing Customer",62,"F",0,"College","Married","$40K - $60K","Blue",49,6,1,2,1438.3,0,1438.3,0.757,1281,32,1,0,"2"
721508283,"Existing Customer",47,"F",1,"Graduate","Married","Less than $40K","Blue",36,4,2,1,8322,0,8322,0.86,3700,62,1,0,"2"
715956258,"Existing Customer",35,"F",1,"Uneducated","Married","Less than $40K","Blue",36,3,2,4,2004,0,2004,0.681,1974,60,0.364,0,"2"
787492908,"Existing Customer",50,"F",2,"Uneducated","Married","Unknown","Blue",34,5,3,2,23381,905,22476,0.645,4357,73,0.521,0.039,"2"
718361583,"Existing Customer",56,"F",2,"Uneducated","Married","Unknown","Blue",36,3,3,5,8242,0,8242,0.434,1559,44,0.467,0,"2"
710241858,"Existing Customer",39,"F",4,"Unknown","Married","Less than $40K","Blue",31,6,1,4,2890,0,2890,0.545,2040,36,0.44,0,"2"
786480183,"Existing Customer",50,"F",2,"Uneducated","Married","Unknown","Blue",44,6,2,5,16763,0,16763,0.88,3626,69,0.683,0,"2"
719233833,"Existing Customer",35,"F",3,"High School","Married","Less than $40K","Blue",23,3,3,4,3073,526,2547,0.702,1944,55,0.618,0.171,"2"
771197433,"Existing Customer",54,"F",1,"Graduate","Married","Less than $40K","Blue",41,3,2,4,4658,588,4070,0.856,1351,30,1.5,0.126,"2"
716112933,"Attrited Customer",39,"F",3,"Graduate","Married","Unknown","Blue",36,3,2,3,1575,592,983,0.236,644,15,0.154,0.376,"2"
717124983,"Existing Customer",62,"F",1,"Uneducated","Married","$40K - $60K","Blue",43,3,1,1,4760,0,4760,0.564,1459,20,0.538,0,"2"
719493858,"Existing Customer",52,"F",2,"Graduate","Married","Less than $40K","Blue",43,5,2,2,8203,654,7549,0.588,2910,63,0.909,0.08,"2"
717727308,"Existing Customer",50,"F",1,"Uneducated","Married","Less than $40K","Blue",36,6,2,2,4204,499,3705,0.635,4740,67,0.523,0.119,"2"
716331408,"Attrited Customer",52,"F",4,"Unknown","Married","Less than $40K","Blue",36,1,4,5,2143,0,2143,0.853,1353,36,0.333,0,"2"
751381458,"Existing Customer",43,"F",3,"College","Married","Unknown","Blue",36,3,3,4,27175,775,26400,0.543,3814,72,0.8,0.029,"2"
713426358,"Existing Customer",28,"F",0,"College","Married","Unknown","Blue",36,3,2,3,5685,0,5685,1.334,2395,62,1,0,"2"
710760258,"Existing Customer",50,"F",3,"High School","Married","Less than $40K","Blue",38,4,3,4,1438.3,0,1438.3,1.084,4740,81,0.653,0,"2"
710166783,"Existing Customer",49,"F",1,"Graduate","Married","Less than $40K","Blue",36,3,3,0,8228,0,8228,0.942,4277,80,0.702,0,"2"
788122533,"Existing Customer",56,"F",1,"Graduate","Married","Less than $40K","Blue",48,6,2,2,1438.3,0,1438.3,0.706,1336,32,0.882,0,"2"
720580383,"Existing Customer",50,"F",3,"Graduate","Married","Less than $40K","Blue",37,3,2,4,1438.3,0,1438.3,0.868,3637,80,0.86,0,"2"
771682533,"Existing Customer",43,"F",3,"Unknown","Married","Less than $40K","Blue",31,4,3,2,5702,0,5702,0.773,3928,75,0.744,0,"2"
712737108,"Existing Customer",48,"F",4,"High School","Married","Unknown","Blue",36,4,1,2,21416,0,21416,0.702,4221,75,0.923,0,"2"
816312633,"Existing Customer",52,"F",3,"College","Married","$40K - $60K","Blue",47,6,3,3,4717,0,4717,0.563,2349,66,0.347,0,"2"
715424283,"Existing Customer",31,"F",0,"College","Married","Less than $40K","Blue",21,5,2,2,1677,0,1677,1.369,3059,50,0.613,0,"2"
708911508,"Existing Customer",50,"F",2,"Unknown","Married","Less than $40K","Blue",39,3,3,2,2046,0,2046,0.936,3446,71,0.578,0,"2"
721179708,"Existing Customer",48,"F",2,"Unknown","Married","Less than $40K","Blue",37,4,2,3,5758,0,5758,0.433,4422,76,0.407,0,"2"
719026383,"Existing Customer",35,"F",2,"Uneducated","Married","Less than $40K","Blue",36,3,1,3,2664,0,2664,1.071,3135,59,0.903,0,"2"
716497908,"Existing Customer",49,"F",1,"Doctorate","Married","Unknown","Blue",36,3,1,2,8519,0,8519,0.873,3698,65,0.625,0,"2"
708151008,"Existing Customer",49,"F",4,"Graduate","Married","$40K - $60K","Blue",41,5,1,2,6250,644,5606,1.06,2433,41,1.158,0.103,"2"
720452508,"Existing Customer",51,"F",1,"College","Married","Unknown","Blue",37,4,3,1,11167,0,11167,0.622,3848,74,0.762,0,"2"
711196458,"Attrited Customer",38,"F",1,"Unknown","Married","Less than $40K","Blue",20,2,2,3,1621,580,1041,0.421,1893,41,0.171,0.358,"2"
795991758,"Existing Customer",47,"F",3,"Unknown","Married","$40K - $60K","Blue",41,5,3,3,7553,660,6893,0.549,4079,67,0.457,0.087,"2"
715179933,"Existing Customer",49,"F",2,"High School","Married","Unknown","Blue",36,6,2,3,15704,0,15704,0.924,4253,91,0.685,0,"2"
710668458,"Existing Customer",48,"F",4,"Graduate","Married","Less than $40K","Blue",36,5,3,0,3696,0,3696,0.916,3405,76,0.727,0,"2"
717242058,"Attrited Customer",43,"F",5,"Graduate","Married","Less than $40K","Blue",39,2,3,4,3981,0,3981,0.764,2134,42,0.355,0,"2"
821351958,"Existing Customer",40,"F",4,"College","Married","Less than $40K","Blue",36,6,1,2,1438.3,0,1438.3,0.785,3308,54,1,0,"2"
708355683,"Existing Customer",46,"F",4,"Graduate","Married","Unknown","Blue",38,3,2,3,16815,0,16815,0.938,2976,65,0.512,0,"2"
803124408,"Attrited Customer",41,"F",3,"Unknown","Married","Unknown","Blue",35,2,3,5,11538,0,11538,0.507,1926,53,0.432,0,"2"
716971833,"Existing Customer",40,"F",2,"Uneducated","Married","Unknown","Blue",29,5,3,3,13126,0,13126,0.725,4496,61,0.848,0,"2"
796903083,"Attrited Customer",47,"F",1,"Doctorate","Married","$40K - $60K","Blue",36,2,3,2,1438.3,0,1438.3,0.838,2584,42,0.448,0,"2"
711708408,"Existing Customer",52,"F",3,"High School","Married","Unknown","Blue",43,4,3,2,4798,0,4798,0.583,3967,72,0.636,0,"2"
715485483,"Attrited Customer",39,"F",5,"Graduate","Married","Less than $40K","Blue",36,3,3,3,3664,0,3664,0.419,1479,44,0.913,0,"2"
788912658,"Existing Customer",44,"F",2,"Unknown","Married","Less than $40K","Blue",30,3,1,4,3734,0,3734,0.954,3144,62,0.722,0,"2"
769448658,"Existing Customer",43,"F",2,"Unknown","Married","Less than $40K","Blue",37,5,2,3,4188,0,4188,0.565,3492,69,0.683,0,"2"
794560833,"Attrited Customer",47,"F",3,"Graduate","Married","$40K - $60K","Blue",31,6,3,6,5496,0,5496,0.548,1913,34,0.308,0,"2"
789177333,"Attrited Customer",47,"F",2,"Graduate","Married","Less than $40K","Blue",36,6,3,2,1693,1088,605,0.532,2104,40,0.739,0.643,"2"
714215058,"Existing Customer",42,"F",3,"High School","Married","Less than $40K","Blue",33,5,2,4,6848,0,6848,0.962,4006,82,0.822,0,"2"
778895883,"Existing Customer",50,"F",1,"Unknown","Married","Unknown","Blue",31,5,3,1,3668,0,3668,0.62,4430,76,0.617,0,"2"
719169783,"Existing Customer",52,"F",2,"Uneducated","Married","Less than $40K","Blue",43,3,3,3,6897,640,6257,1.052,2781,57,0.839,0.093,"2"
720457608,"Existing Customer",41,"F",4,"Graduate","Married","Less than $40K","Blue",36,4,1,1,4632,0,4632,0.637,4306,63,0.75,0,"2"
716404383,"Attrited Customer",47,"F",2,"Graduate","Married","Unknown","Blue",36,1,3,2,18799,2517,16282,0.813,2315,52,0.625,0.134,"2"
718504983,"Existing Customer",45,"F",2,"Graduate","Married","Less than $40K","Blue",37,6,2,2,6091,0,6091,0.56,3340,60,0.579,0,"2"
711349083,"Existing Customer",47,"F",4,"Doctorate","Married","Less than $40K","Blue",28,3,2,4,4012,0,4012,1.073,2962,60,0.765,0,"2"
719604858,"Attrited Customer",45,"F",3,"Unknown","Married","Less than $40K","Blue",31,4,3,3,5941,0,5941,0.522,2196,37,0.233,0,"2"
714549558,"Attrited Customer",41,"F",2,"Graduate","Married","$40K - $60K","Blue",32,3,2,2,9576,0,9576,0.817,2362,49,0.4,0,"2"
794514108,"Existing Customer",50,"F",2,"Unknown","Married","Unknown","Blue",31,4,2,2,3604,0,3604,0.934,4051,65,0.667,0,"2"
714097683,"Attrited Customer",55,"F",2,"Graduate","Married","$40K - $60K","Blue",49,3,3,4,1809,0,1809,0.569,2123,44,0.571,0,"2"
712835433,"Existing Customer",49,"F",3,"Uneducated","Married","Unknown","Blue",36,5,3,3,1438.3,0,1438.3,0.806,4869,73,0.825,0,"2"
712263258,"Existing Customer",49,"F",2,"Uneducated","Married","Less than $40K","Blue",38,6,3,3,2468,0,2468,1.057,3371,62,0.676,0,"2"
751076058,"Existing Customer",44,"F",4,"Unknown","Married","Unknown","Blue",37,4,3,3,5826,0,5826,0.689,3756,73,0.921,0,"2"
713730933,"Attrited Customer",53,"F",4,"Graduate","Married","Less than $40K","Blue",36,2,3,5,1438.3,0,1438.3,0.314,1739,44,0.467,0,"2"
713181558,"Existing Customer",55,"F",2,"Doctorate","Married","Unknown","Blue",47,6,1,3,5794,0,5794,0.732,4201,73,0.587,0,"2"
708654933,"Attrited Customer",51,"F",2,"Doctorate","Married","Less than $40K","Platinum",42,3,2,3,15987,193,15794,0.435,2021,46,0.394,0.012,"2"
720283758,"Attrited Customer",44,"F",2,"Uneducated","Married","Unknown","Blue",36,1,3,3,13735,1733,12002,0.614,1783,43,0.654,0.126,"2"
715016508,"Attrited Customer",42,"F",3,"High School","Married","$40K - $60K","Blue",36,1,3,4,4527,0,4527,0.801,2441,37,0.37,0,"2"
715365183,"Existing Customer",51,"F",1,"College","Married","Less than $40K","Blue",42,4,2,2,2431,0,2431,0.886,3323,65,1.097,0,"2"
711334983,"Attrited Customer",41,"F",3,"High School","Married","Unknown","Blue",32,1,2,4,26229,0,26229,0.504,2077,46,0.643,0,"2"
712812408,"Attrited Customer",40,"F",3,"Unknown","Married","Less than $40K","Blue",28,2,3,3,1535,0,1535,0.544,1921,41,0.464,0,"2"
713585958,"Attrited Customer",48,"F",4,"College","Married","Less than $40K","Blue",36,2,3,2,5997,0,5997,0.406,1457,42,0.5,0,"2"
