"CLIENTNUM","Attrition_Flag","Customer_Age","Gender","Dependent_count","Education_Level","Marital_Status","Income_Category","Card_Category","Months_on_book","Total_Relationship_Count","Months_Inactive_12_mon","Contacts_Count_12_mon","Credit_Limit","Total_Revolving_Bal","Avg_Open_To_Buy","Total_Amt_Chng_Q4_Q1","Total_Trans_Amt","Total_Trans_Ct","Total_Ct_Chng_Q4_Q1","Avg_Utilization_Ratio","Cluster"
715996983,"Existing Customer",47,"M",4,"Uneducated","Divorced","$80K - $120K","Blue",30,5,2,2,17682,2481,15201,1.302,1747,31,1.214,0.14,"7"
720248208,"Existing Customer",47,"M",3,"Post-Graduate","Divorced","$60K - $80K","Blue",37,6,3,0,5731,1577,4154,0.657,1554,26,0.444,0.275,"7"
711569433,"Existing Customer",51,"F",2,"Uneducated","Divorced","Less than $40K","Blue",38,4,1,2,9648,1926,7722,0.549,1083,22,1.75,0.2,"7"
811898133,"Existing Customer",40,"F",3,"High School","Divorced","Less than $40K","Blue",35,3,1,3,2555,2117,438,1.049,1334,32,0.6,0.829,"7"
818942433,"Existing Customer",54,"F",4,"Unknown","Divorced","Less than $40K","Blue",49,6,1,1,9376,1288,8088,0.597,1562,33,0.5,0.137,"7"
713639958,"Existing Customer",46,"F",4,"Graduate","Divorced","Less than $40K","Blue",36,5,3,1,9478,820,8658,0.64,1327,41,0.864,0.087,"7"
771180033,"Existing Customer",47,"F",4,"Unknown","Divorced","$40K - $60K","Blue",34,6,1,2,3502,1851,1651,2.023,1814,31,0.722,0.529,"7"
711089733,"Existing Customer",50,"F",2,"College","Divorced","Less than $40K","Blue",36,3,3,0,1491,0,1491,0.876,1058,34,0.889,0,"7"
716988633,"Existing Customer",55,"M",0,"High School","Divorced","$60K - $80K","Blue",46,6,1,2,9734,0,9734,0.785,1476,38,0.9,0,"7"
721333233,"Existing Customer",40,"M",4,"Doctorate","Divorced","$60K - $80K","Blue",34,4,2,3,23138,1727,21411,0.693,1612,39,1.438,0.075,"7"
710519433,"Existing Customer",48,"M",1,"Unknown","Divorced","$80K - $120K","Blue",36,3,1,0,3131,2517,614,0.602,1439,40,0.481,0.804,"7"
714717483,"Existing Customer",39,"F",3,"Uneducated","Divorced","Unknown","Blue",29,5,1,2,26181,0,26181,0.913,1303,35,0.75,0,"7"
716804283,"Existing Customer",41,"M",2,"Uneducated","Divorced","$120K +","Blue",29,3,2,2,15911,896,15015,0.954,1270,33,0.833,0.056,"7"
711870333,"Existing Customer",46,"M",2,"Uneducated","Divorced","$80K - $120K","Blue",36,6,3,3,34516,1597,32919,0.858,1628,51,1.217,0.046,"7"
721059033,"Existing Customer",48,"F",3,"High School","Divorced","$40K - $60K","Blue",40,4,1,2,1919,774,1145,0.965,1505,33,0.737,0.403,"7"
822893133,"Existing Customer",56,"F",1,"Uneducated","Divorced","Unknown","Blue",52,6,1,2,17561,0,17561,0.94,1608,33,1.2,0,"7"
754886958,"Existing Customer",48,"F",3,"College","Divorced","$40K - $60K","Blue",41,4,1,3,9336,1672,7664,0.696,1391,39,0.625,0.179,"7"
718426533,"Existing Customer",42,"M",4,"Uneducated","Divorced","$60K - $80K","Blue",32,4,1,2,5504,0,5504,0.62,1364,32,0.684,0,"7"
715158483,"Existing Customer",48,"F",3,"Graduate","Divorced","Less than $40K","Blue",40,3,2,3,3117,1603,1514,1.167,1437,37,0.609,0.514,"7"
708579633,"Existing Customer",40,"M",4,"Unknown","Divorced","$40K - $60K","Gold",28,4,2,2,23981,1788,22193,0.631,1421,34,0.308,0.075,"7"
808964433,"Existing Customer",46,"F",4,"Doctorate","Divorced","Less than $40K","Blue",41,4,1,1,8693,1378,7315,0.799,1594,45,0.452,0.159,"7"
779743908,"Existing Customer",44,"M",4,"Unknown","Divorced","$60K - $80K","Blue",29,4,2,2,7788,0,7788,0.296,1196,30,0.429,0,"7"
779519058,"Existing Customer",51,"F",3,"Post-Graduate","Divorced","Unknown","Platinum",34,3,1,2,34516,1578,32938,0.725,1929,40,0.481,0.046,"7"
712006308,"Existing Customer",45,"F",0,"College","Divorced","Less than $40K","Blue",35,6,1,3,5923,1686,4237,0.702,1236,35,0.591,0.285,"7"
719945433,"Existing Customer",60,"F",1,"Uneducated","Divorced","$40K - $60K","Blue",48,3,2,2,2070,0,2070,0.708,1793,53,0.963,0,"7"
713861733,"Existing Customer",50,"M",3,"Graduate","Divorced","$80K - $120K","Blue",36,4,3,1,34516,1542,32974,0.869,1770,65,0.585,0.045,"7"
791839233,"Existing Customer",42,"F",4,"Unknown","Divorced","Unknown","Blue",36,5,3,2,17536,1525,16011,0.859,1411,28,0.474,0.087,"7"
799000008,"Existing Customer",57,"M",2,"Post-Graduate","Divorced","$120K +","Blue",51,4,1,1,26437,1472,24965,0.742,1244,36,0.5,0.056,"7"
715783758,"Existing Customer",40,"M",4,"Graduate","Divorced","$120K +","Blue",30,5,3,3,25188,1295,23893,0.557,1513,38,0.583,0.051,"7"
808796208,"Existing Customer",54,"F",2,"Unknown","Divorced","$40K - $60K","Blue",49,5,3,2,5476,2517,2959,0.967,1532,44,0.692,0.46,"7"
718064283,"Existing Customer",46,"M",3,"Uneducated","Divorced","$60K - $80K","Blue",34,4,3,0,11501,713,10788,0.84,1481,41,0.519,0.062,"7"
780095808,"Existing Customer",43,"M",3,"Unknown","Divorced","$60K - $80K","Blue",30,3,2,1,2588,1669,919,0.788,1053,31,0.55,0.645,"7"
716343408,"Existing Customer",46,"M",3,"Graduate","Divorced","$80K - $120K","Blue",38,3,2,1,8475,1385,7090,0.611,1381,40,0.481,0.163,"7"
713095533,"Existing Customer",44,"F",4,"High School","Divorced","Less than $40K","Blue",36,5,3,3,2333,1485,848,0.692,1198,31,0.722,0.637,"7"
809967783,"Existing Customer",34,"F",4,"Graduate","Divorced","$40K - $60K","Blue",26,5,5,3,3038,1539,1499,0.707,2189,54,0.688,0.507,"7"
708655983,"Existing Customer",49,"F",3,"High School","Divorced","Unknown","Blue",40,3,3,2,5267,0,5267,0.442,1353,24,0.263,0,"7"
779149683,"Existing Customer",30,"F",0,"Graduate","Divorced","Unknown","Blue",13,5,1,2,7772,1890,5882,0.754,2585,75,0.829,0.243,"7"
708833133,"Existing Customer",40,"F",3,"Graduate","Divorced","Less than $40K","Blue",29,5,2,2,3170,2517,653,1.301,2027,49,0.815,0.794,"7"
779715108,"Existing Customer",46,"M",2,"Unknown","Divorced","$80K - $120K","Blue",30,3,3,3,2770,1286,1484,1.068,2920,74,0.721,0.464,"7"
783387783,"Existing Customer",55,"M",2,"Uneducated","Divorced","$60K - $80K","Blue",49,4,5,3,10127,1873,8254,0.573,1647,53,0.472,0.185,"7"
824770683,"Existing Customer",51,"F",0,"Unknown","Divorced","Less than $40K","Blue",47,6,4,3,3049,1151,1898,0.533,4027,76,0.52,0.378,"7"
718310733,"Existing Customer",50,"M",2,"Unknown","Divorced","$80K - $120K","Blue",36,4,3,1,20614,0,20614,0.926,1922,48,0.6,0,"7"
713756508,"Existing Customer",46,"M",3,"Graduate","Divorced","Less than $40K","Blue",36,5,1,3,4213,997,3216,0.668,1264,30,0.667,0.237,"7"
715374558,"Existing Customer",26,"M",0,"College","Divorced","Less than $40K","Blue",36,5,2,3,4150,456,3694,1.126,2483,74,0.542,0.11,"7"
714940608,"Existing Customer",36,"M",2,"High School","Divorced","$40K - $60K","Blue",36,3,3,2,2686,1733,953,0.706,2057,53,0.71,0.645,"7"
778929783,"Attrited Customer",40,"M",3,"Graduate","Divorced","$80K - $120K","Blue",22,2,2,3,1925,0,1925,0.672,781,28,0.75,0,"7"
716996583,"Existing Customer",50,"M",3,"High School","Divorced","$120K +","Blue",37,3,1,2,3073,1792,1281,1.099,1734,35,1.188,0.583,"7"
813915933,"Existing Customer",45,"M",2,"Graduate","Divorced","$40K - $60K","Blue",40,3,3,2,2259,954,1305,0.695,1393,35,0.842,0.422,"7"
709961958,"Attrited Customer",58,"F",4,"High School","Divorced","Unknown","Blue",45,4,1,1,21065,2517,18548,0.84,1060,32,0.333,0.119,"7"
773448558,"Existing Customer",46,"M",3,"Graduate","Divorced","$80K - $120K","Blue",40,6,3,3,3673,2292,1381,0.637,1257,34,0.545,0.624,"7"
709220583,"Existing Customer",34,"M",3,"Graduate","Divorced","$80K - $120K","Blue",21,6,4,2,4670,0,4670,0.883,2256,56,0.6,0,"7"
715127208,"Existing Customer",48,"M",3,"Doctorate","Divorced","$120K +","Blue",36,4,3,2,34516,2517,31999,0.697,1699,48,0.846,0.073,"7"
712207683,"Existing Customer",38,"M",0,"Unknown","Divorced","Less than $40K","Blue",36,3,3,2,5155,684,4471,0.588,1555,37,0.48,0.133,"7"
773073558,"Existing Customer",44,"F",3,"Graduate","Divorced","Less than $40K","Blue",36,6,3,3,1467,896,571,0.692,1731,54,0.5,0.611,"7"
719127558,"Existing Customer",43,"M",2,"High School","Divorced","$80K - $120K","Blue",31,6,2,4,34516,1075,33441,0.727,3015,65,0.477,0.031,"7"
709214358,"Existing Customer",39,"F",3,"Graduate","Divorced","Unknown","Blue",30,3,3,2,2420,1422,998,0.731,1362,24,0.714,0.588,"7"
711213108,"Existing Customer",32,"M",1,"College","Divorced","$80K - $120K","Blue",36,5,3,4,34516,0,34516,0.845,2305,60,0.714,0,"7"
787685658,"Existing Customer",43,"M",2,"High School","Divorced","$80K - $120K","Blue",33,4,3,2,3083,1898,1185,1.042,1448,30,2,0.616,"7"
720973833,"Existing Customer",49,"M",2,"Graduate","Divorced","$60K - $80K","Blue",36,5,3,2,4596,0,4596,0.93,2872,62,0.722,0,"7"
712820208,"Existing Customer",32,"F",0,"High School","Divorced","Less than $40K","Blue",36,5,2,4,2699,1609,1090,0.893,2141,56,0.806,0.596,"7"
712607583,"Existing Customer",56,"M",1,"College","Divorced","$80K - $120K","Blue",36,3,3,3,34516,1477,33039,1.234,2395,50,0.724,0.043,"7"
789262683,"Existing Customer",60,"M",1,"Unknown","Divorced","$40K - $60K","Blue",49,4,3,2,3012,0,3012,0.538,1315,23,0.278,0,"7"
716522583,"Existing Customer",48,"F",3,"College","Divorced","Less than $40K","Blue",36,4,3,3,2335,1845,490,0.537,1362,33,0.269,0.79,"7"
717167283,"Existing Customer",49,"F",5,"Unknown","Divorced","Less than $40K","Blue",36,4,1,4,9165,0,9165,0.597,1846,56,0.647,0,"7"
770241333,"Existing Customer",49,"F",4,"Graduate","Divorced","Less than $40K","Blue",43,3,1,4,2228,1003,1225,1.119,2104,44,0.467,0.45,"7"
717940008,"Existing Customer",57,"F",2,"Unknown","Divorced","$40K - $60K","Blue",36,5,2,2,3251,1887,1364,1.007,3228,67,0.763,0.58,"7"
715528983,"Existing Customer",46,"M",5,"Uneducated","Divorced","$60K - $80K","Blue",36,3,1,2,17196,1646,15550,0.542,1466,41,1.278,0.096,"7"
718563483,"Existing Customer",30,"M",2,"Unknown","Divorced","$120K +","Blue",14,3,2,3,1548,0,1548,0.828,2611,64,0.455,0,"7"
719013108,"Existing Customer",42,"M",3,"Graduate","Divorced","$40K - $60K","Blue",33,4,2,4,3178,1800,1378,0.89,4605,86,0.623,0.566,"7"
721062408,"Existing Customer",54,"M",2,"Uneducated","Divorced","$40K - $60K","Blue",34,4,3,4,6387,1597,4790,0.689,1294,26,0.529,0.25,"7"
709288383,"Existing Customer",32,"M",2,"Graduate","Divorced","$80K - $120K","Blue",26,5,1,3,29961,789,29172,0.833,2337,69,0.605,0.026,"7"
712688433,"Existing Customer",36,"M",3,"High School","Divorced","$120K +","Blue",36,3,2,3,3404,1568,1836,1.055,2406,65,0.857,0.461,"7"
709157133,"Existing Customer",39,"M",1,"Unknown","Divorced","$80K - $120K","Blue",34,6,1,3,3766,1049,2717,0.666,1514,51,0.645,0.279,"7"
716334258,"Existing Customer",49,"F",3,"Uneducated","Divorced","$40K - $60K","Blue",36,5,1,2,5238,1365,3873,1.027,1834,43,1.263,0.261,"7"
709429533,"Existing Customer",49,"F",5,"Graduate","Divorced","Unknown","Blue",35,6,3,4,2561,0,2561,1.021,2047,41,0.864,0,"7"
779696883,"Existing Customer",48,"M",2,"Graduate","Divorced","$60K - $80K","Blue",33,4,2,4,2998,1789,1209,0.807,1825,31,0.348,0.597,"7"
708577308,"Existing Customer",43,"F",1,"Unknown","Divorced","Less than $40K","Blue",36,4,2,3,2637,1272,1365,0.728,1569,39,1.053,0.482,"7"
713346558,"Existing Customer",45,"M",4,"Graduate","Divorced","$60K - $80K","Blue",37,5,2,4,6784,891,5893,1.047,1900,28,0.556,0.131,"7"
715065483,"Existing Customer",45,"F",3,"Graduate","Divorced","Less than $40K","Blue",36,4,3,3,8121,1595,6526,0.743,1914,45,0.5,0.196,"7"
718418958,"Attrited Customer",30,"M",1,"Post-Graduate","Divorced","Less than $40K","Blue",36,6,2,4,5061,0,5061,0.911,1309,38,0.462,0,"7"
781326483,"Existing Customer",31,"M",0,"Graduate","Divorced","$60K - $80K","Blue",25,6,1,2,8673,0,8673,0.876,2457,58,0.933,0,"7"
711226758,"Existing Customer",51,"F",1,"College","Divorced","Less than $40K","Blue",42,3,2,3,4002,1669,2333,0.702,2024,53,1.12,0.417,"7"
814471983,"Existing Customer",42,"M",3,"High School","Divorced","$80K - $120K","Blue",37,6,3,3,27310,0,27310,0.919,1537,41,1.05,0,"7"
719818983,"Attrited Customer",39,"M",1,"College","Divorced","$80K - $120K","Blue",28,1,3,4,12464,0,12464,0.864,1195,35,0.522,0,"7"
713770383,"Existing Customer",29,"F",0,"Uneducated","Divorced","Less than $40K","Blue",19,5,4,4,2926,0,2926,0.84,2775,74,1.114,0,"7"
758417508,"Existing Customer",50,"F",4,"High School","Divorced","Less than $40K","Blue",43,6,3,4,5908,0,5908,0.822,3313,72,0.756,0,"7"
816013383,"Attrited Customer",65,"F",0,"Graduate","Divorced","Less than $40K","Blue",56,3,6,3,6184,0,6184,1.016,1712,27,0.286,0,"7"
714957108,"Existing Customer",33,"F",3,"High School","Divorced","Less than $40K","Blue",26,5,1,3,3616,0,3616,0.912,3133,72,1,0,"7"
785011383,"Attrited Customer",36,"F",0,"Uneducated","Divorced","$40K - $60K","Blue",30,1,3,4,2190,0,2190,0.908,1412,38,0.583,0,"7"
720673008,"Existing Customer",49,"F",3,"Unknown","Divorced","Less than $40K","Blue",38,3,3,4,1652,812,840,0.548,1771,47,0.516,0.492,"7"
791856033,"Attrited Customer",45,"M",2,"College","Divorced","$80K - $120K","Blue",39,3,4,4,34516,0,34516,1.014,1041,27,0.35,0,"7"
789127533,"Existing Customer",49,"M",4,"High School","Divorced","$80K - $120K","Blue",37,5,2,2,32338,1664,30674,0.919,3013,83,0.766,0.051,"7"
789760233,"Existing Customer",29,"M",0,"Unknown","Divorced","$80K - $120K","Blue",14,6,3,3,3544,0,3544,0.718,2435,63,1.032,0,"7"
716993058,"Existing Customer",57,"M",3,"Unknown","Divorced","$60K - $80K","Blue",48,5,2,3,24589,1640,22949,0.4,4291,78,0.625,0.067,"7"
715168008,"Existing Customer",36,"M",3,"Graduate","Divorced","$40K - $60K","Blue",28,4,2,3,8995,1547,7448,0.923,2398,61,0.794,0.172,"7"
812441358,"Existing Customer",26,"M",1,"College","Divorced","$40K - $60K","Blue",21,3,3,2,1438.3,0,1438.3,0.745,2660,89,0.712,0,"7"
709858533,"Existing Customer",29,"M",2,"Graduate","Divorced","Less than $40K","Blue",20,4,1,2,2462,2021,441,0.966,2320,57,0.676,0.821,"7"
714804483,"Existing Customer",48,"M",3,"College","Divorced","$40K - $60K","Blue",36,3,3,3,12159,1665,10494,0.608,1426,34,0.545,0.137,"7"
720532908,"Existing Customer",36,"F",2,"Unknown","Divorced","$40K - $60K","Blue",20,4,3,2,9735,1245,8490,1.079,2967,80,0.739,0.128,"7"
820044333,"Existing Customer",39,"M",3,"College","Divorced","$40K - $60K","Blue",34,3,3,2,2503,2185,318,0.5,4157,58,0.758,0.873,"7"
714211533,"Existing Customer",31,"M",0,"Graduate","Divorced","Less than $40K","Blue",36,4,3,2,3312,2491,821,0.62,2670,50,0.667,0.752,"7"
711817158,"Existing Customer",30,"M",2,"College","Divorced","$40K - $60K","Blue",22,3,3,4,3143,1075,2068,0.643,2510,57,0.629,0.342,"7"
714516783,"Existing Customer",54,"F",0,"Graduate","Divorced","Less than $40K","Silver",36,4,3,1,12547,1378,11169,1.12,3360,56,0.75,0.11,"7"
815104608,"Existing Customer",28,"F",0,"Graduate","Divorced","Less than $40K","Blue",23,5,1,3,3818,584,3234,0.7,2947,87,0.706,0.153,"7"
713893308,"Existing Customer",45,"M",3,"Graduate","Divorced","$60K - $80K","Blue",37,4,1,1,3291,1607,1684,1.26,1984,38,0.652,0.488,"7"
718843608,"Existing Customer",36,"F",2,"Post-Graduate","Divorced","Less than $40K","Blue",25,5,2,4,8917,1091,7826,1.152,3327,80,0.86,0.122,"7"
720909408,"Existing Customer",37,"M",2,"High School","Divorced","$120K +","Blue",24,4,2,2,3497,1665,1832,0.627,2337,61,0.564,0.476,"7"
805522758,"Existing Customer",44,"F",1,"Doctorate","Divorced","Less than $40K","Blue",39,5,2,4,2311,1830,481,1.289,1701,33,1.357,0.792,"7"
719872833,"Existing Customer",45,"F",2,"Graduate","Divorced","Less than $40K","Blue",36,6,6,3,2803,0,2803,0.565,3347,71,0.732,0,"7"
719131533,"Existing Customer",29,"F",0,"Post-Graduate","Divorced","Less than $40K","Blue",17,3,2,4,2585,2008,577,1.266,3519,73,0.622,0.777,"7"
711142308,"Existing Customer",37,"M",0,"High School","Divorced","$40K - $60K","Blue",36,3,1,5,3091,0,3091,0.665,2572,65,0.548,0,"7"
757881258,"Existing Customer",31,"M",0,"Graduate","Divorced","$60K - $80K","Blue",24,6,2,2,4232,2092,2140,0.604,2565,69,0.865,0.494,"7"
778693458,"Attrited Customer",32,"M",1,"High School","Divorced","$60K - $80K","Blue",13,3,3,3,12616,0,12616,1.054,1376,29,0.611,0,"7"
711173883,"Existing Customer",36,"M",4,"Graduate","Divorced","$120K +","Blue",29,3,2,2,1651,770,881,0.736,2516,54,0.385,0.466,"7"
772292358,"Attrited Customer",30,"M",1,"College","Divorced","Less than $40K","Blue",19,4,3,3,7970,0,7970,0.776,1284,30,0.429,0,"7"
719415858,"Existing Customer",29,"M",0,"College","Divorced","Unknown","Blue",15,6,3,2,3107,1720,1387,0.661,2460,71,0.69,0.554,"7"
715143333,"Existing Customer",45,"F",1,"High School","Divorced","Less than $40K","Blue",36,6,2,2,9433,1578,7855,0.66,3910,81,0.653,0.167,"7"
801048483,"Existing Customer",34,"M",3,"Uneducated","Divorced","$120K +","Blue",28,4,3,3,9180,1814,7366,0.628,2646,49,0.633,0.198,"7"
781089708,"Existing Customer",30,"M",0,"Graduate","Divorced","$80K - $120K","Blue",23,6,1,2,26783,1285,25498,0.59,2495,46,0.769,0.048,"7"
720986958,"Existing Customer",50,"F",2,"Graduate","Divorced","$40K - $60K","Blue",40,6,2,5,8307,2517,5790,1.743,2293,36,0.8,0.303,"7"
721378008,"Existing Customer",31,"M",0,"Uneducated","Divorced","$40K - $60K","Blue",21,6,2,2,2621,1461,1160,0.775,2718,71,0.775,0.557,"7"
820981383,"Existing Customer",44,"F",4,"High School","Divorced","Less than $40K","Blue",39,5,1,4,9235,1796,7439,0.958,1739,42,0.448,0.194,"7"
767311008,"Existing Customer",41,"M",1,"Graduate","Divorced","$80K - $120K","Blue",35,6,2,3,19412,770,18642,0.755,1576,41,0.952,0.04,"7"
717207408,"Existing Customer",39,"F",1,"Uneducated","Divorced","Unknown","Blue",34,4,1,2,12512,666,11846,0.914,2995,60,0.875,0.053,"7"
721243083,"Attrited Customer",55,"M",3,"Uneducated","Divorced","$80K - $120K","Blue",41,1,3,4,34516,2408,32108,0.796,1187,40,0.6,0.07,"7"
718824783,"Existing Customer",50,"M",2,"Unknown","Divorced","$60K - $80K","Blue",41,6,1,3,2966,1433,1533,0.49,1986,50,0.613,0.483,"7"
708900408,"Existing Customer",52,"F",1,"Graduate","Divorced","Unknown","Blue",35,3,2,4,13169,1499,11670,0.603,4370,83,0.537,0.114,"7"
710808108,"Existing Customer",34,"F",3,"College","Divorced","Less than $40K","Blue",27,3,3,2,4274,2517,1757,0.666,2257,54,0.8,0.589,"7"
709516458,"Existing Customer",30,"M",0,"Graduate","Divorced","$60K - $80K","Blue",22,3,3,3,6476,0,6476,0.551,2723,66,0.65,0,"7"
715277583,"Existing Customer",55,"F",3,"Uneducated","Divorced","Less than $40K","Blue",36,3,2,1,2111,1209,902,0.594,2803,61,0.605,0.573,"7"
715970133,"Existing Customer",33,"F",4,"College","Divorced","Less than $40K","Blue",24,6,2,2,9857,0,9857,0.699,3448,103,0.635,0,"7"
717338733,"Existing Customer",31,"M",0,"High School","Divorced","Less than $40K","Blue",22,3,2,3,6012,0,6012,0.968,2801,72,0.674,0,"7"
713375658,"Existing Customer",37,"M",2,"Graduate","Divorced","$40K - $60K","Blue",17,6,3,3,3176,0,3176,0.652,2298,67,0.457,0,"7"
716068683,"Existing Customer",28,"M",0,"Uneducated","Divorced","Unknown","Blue",36,3,3,3,16766,1535,15231,1.042,3093,77,0.878,0.092,"7"
714120258,"Existing Customer",37,"M",2,"Uneducated","Divorced","$80K - $120K","Blue",36,3,3,2,2281,1677,604,1.027,2735,58,1.071,0.735,"7"
712784058,"Attrited Customer",45,"F",2,"High School","Divorced","Unknown","Blue",36,6,4,3,17156,2517,14639,0.717,1142,33,0.32,0.147,"7"
826401858,"Existing Customer",36,"F",0,"Uneducated","Divorced","Less than $40K","Blue",32,3,2,3,3687,1655,2032,0.742,2448,63,0.5,0.449,"7"
720216108,"Existing Customer",27,"F",2,"College","Divorced","Less than $40K","Blue",14,4,3,3,2549,2130,419,0.693,2605,61,0.794,0.836,"7"
717636933,"Existing Customer",48,"F",5,"College","Divorced","$40K - $60K","Blue",40,3,1,1,4365,0,4365,0.598,3542,57,1.111,0,"7"
713682708,"Existing Customer",45,"M",2,"College","Divorced","$40K - $60K","Blue",37,5,1,2,10991,1328,9663,1.027,3692,60,0.714,0.121,"7"
710345808,"Existing Customer",41,"M",4,"Uneducated","Divorced","$80K - $120K","Blue",36,6,2,2,30030,2028,28002,0.601,1828,38,1.111,0.068,"7"
713295183,"Existing Customer",48,"M",2,"Graduate","Divorced","$80K - $120K","Blue",29,6,2,3,24446,1854,22592,0.782,3897,75,0.786,0.076,"7"
789310833,"Existing Customer",44,"F",3,"College","Divorced","$40K - $60K","Blue",34,5,2,5,4513,1950,2563,0.83,3164,62,0.59,0.432,"7"
803408733,"Existing Customer",32,"M",2,"High School","Divorced","$60K - $80K","Blue",26,6,1,4,2239,1338,901,0.567,2466,60,0.579,0.598,"7"
711225933,"Existing Customer",28,"M",1,"High School","Divorced","Less than $40K","Blue",36,5,3,4,2265,1935,330,0.653,2306,61,0.525,0.854,"7"
717478983,"Existing Customer",31,"F",2,"Uneducated","Divorced","Less than $40K","Blue",19,6,2,0,2853,1961,892,0.866,2697,68,0.789,0.687,"7"
719535558,"Existing Customer",47,"M",4,"College","Divorced","$40K - $60K","Blue",36,5,1,1,5570,1858,3712,0.783,4129,72,0.636,0.334,"7"
711076533,"Existing Customer",65,"M",0,"College","Divorced","Less than $40K","Blue",42,5,3,2,9706,1968,7738,1.022,3435,58,0.706,0.203,"7"
721083258,"Existing Customer",37,"F",4,"High School","Divorced","$40K - $60K","Blue",22,5,1,3,2563,1638,925,0.681,2064,46,0.917,0.639,"7"
713233908,"Existing Customer",33,"M",2,"Graduate","Divorced","$60K - $80K","Blue",21,5,3,3,20791,0,20791,0.744,2883,93,0.755,0,"7"
716285358,"Existing Customer",32,"F",1,"College","Divorced","Less than $40K","Blue",36,3,5,4,1835,1017,818,0.82,2801,79,0.519,0.554,"7"
708231183,"Existing Customer",30,"M",1,"Uneducated","Divorced","Unknown","Blue",22,5,3,4,12539,910,11629,0.856,2643,72,0.674,0.073,"7"
717411483,"Existing Customer",55,"M",4,"College","Divorced","$80K - $120K","Blue",36,4,2,3,34173,1194,32979,1.056,3731,69,0.816,0.035,"7"
771335358,"Existing Customer",37,"M",2,"College","Divorced","$40K - $60K","Blue",24,3,3,4,8120,2098,6022,0.826,3161,54,0.688,0.258,"7"
