"CLIENTNUM","Attrition_Flag","Customer_Age","Gender","Dependent_count","Education_Level","Marital_Status","Income_Category","Card_Category","Months_on_book","Total_Relationship_Count","Months_Inactive_12_mon","Contacts_Count_12_mon","Credit_Limit","Total_Revolving_Bal","Avg_Open_To_Buy","Total_Amt_Chng_Q4_Q1","Total_Trans_Amt","Total_Trans_Ct","Total_Ct_Chng_Q4_Q1","Avg_Utilization_Ratio","Cluster"
715259583,"Existing Customer",53,"F",2,"High School","Married","Less than $40K","Blue",44,3,2,3,5362,1901,3461,0.816,1553,38,1,0.355,"4"
719666283,"Existing Customer",55,"F",1,"Doctorate","Married","Less than $40K","Blue",36,4,1,0,3174,1951,1223,0.766,1243,29,0.611,0.615,"4"
714752208,"Existing Customer",42,"F",1,"Graduate","Married","Less than $40K","Blue",36,5,1,2,2393,1985,408,0.788,978,16,0.778,0.83,"4"
711112683,"Existing Customer",63,"F",1,"College","Married","Unknown","Blue",36,6,2,3,3967,1568,2399,1.236,1657,29,1.231,0.395,"4"
772288758,"Existing Customer",47,"F",4,"Graduate","Married","Unknown","Blue",36,4,1,3,5349,1228,4121,0.728,1343,30,1.308,0.23,"4"
795232683,"Existing Customer",53,"F",1,"College","Married","Less than $40K","Blue",47,4,2,3,2154,930,1224,2.121,1439,26,1.364,0.432,"4"
772426383,"Existing Customer",50,"F",4,"Uneducated","Married","$40K - $60K","Blue",40,5,2,3,3065,1570,1495,1.077,1130,28,1.333,0.512,"4"
710975883,"Existing Customer",51,"F",3,"Uneducated","Married","Less than $40K","Blue",43,3,1,2,2185,1761,424,0.682,1645,30,0.429,0.806,"4"
714264408,"Existing Customer",47,"F",3,"Uneducated","Married","Less than $40K","Blue",36,4,1,0,1611,746,865,0.993,1413,29,0.706,0.463,"4"
715827858,"Existing Customer",58,"F",4,"Uneducated","Married","Less than $40K","Blue",47,3,3,3,2822,2173,649,1.456,1218,23,2.286,0.77,"4"
714141108,"Existing Customer",52,"F",1,"High School","Married","Less than $40K","Blue",45,6,3,3,6703,893,5810,0.567,1388,28,0.75,0.133,"4"
820353558,"Existing Customer",41,"F",3,"High School","Married","$40K - $60K","Blue",36,4,1,2,9797,1434,8363,0.644,1503,34,0.478,0.146,"4"
717296808,"Existing Customer",67,"F",1,"Graduate","Married","Less than $40K","Blue",56,4,3,2,3006,2517,489,2.053,1661,32,1,0.837,"4"
710829108,"Existing Customer",59,"F",1,"Uneducated","Married","$40K - $60K","Blue",36,4,2,3,3356,985,2371,0.35,999,28,0.556,0.294,"4"
815500983,"Existing Customer",59,"F",1,"Uneducated","Married","Less than $40K","Blue",54,5,3,0,2890,2001,889,1.334,1860,36,1,0.692,"4"
711033408,"Existing Customer",50,"F",2,"High School","Married","Less than $40K","Blue",36,5,1,2,9355,1626,7729,0.701,1230,28,0.867,0.174,"4"
714454758,"Existing Customer",57,"F",3,"Graduate","Married","Less than $40K","Blue",47,4,2,3,6347,1594,4753,0.896,1771,37,0.762,0.251,"4"
715735233,"Existing Customer",51,"F",5,"Post-Graduate","Married","Less than $40K","Blue",44,5,1,1,3449,1598,1851,0.971,1679,42,0.556,0.463,"4"
715999608,"Existing Customer",53,"F",2,"High School","Married","Less than $40K","Blue",36,4,1,2,2377,1649,728,0.93,1378,26,1.167,0.694,"4"
714606558,"Existing Customer",60,"F",1,"Uneducated","Married","Less than $40K","Blue",36,5,1,0,1913,1272,641,1.008,1448,22,1,0.665,"4"
788900883,"Existing Customer",51,"F",2,"Graduate","Married","Less than $40K","Blue",36,3,1,3,3106,1304,1802,0.604,1368,38,0.407,0.42,"4"
710299608,"Attrited Customer",53,"F",2,"Unknown","Married","Less than $40K","Blue",33,2,3,3,2859,2517,342,0.993,817,30,0.667,0.88,"4"
709485033,"Existing Customer",55,"F",2,"High School","Married","Less than $40K","Blue",36,4,3,3,2358,1152,1206,0.969,1737,26,1.6,0.489,"4"
778661358,"Existing Customer",46,"F",1,"Unknown","Married","Less than $40K","Blue",36,2,3,2,2474,2143,331,1.53,1541,40,1,0.866,"4"
809855808,"Existing Customer",51,"F",2,"Graduate","Married","Less than $40K","Blue",46,5,2,2,5207,1650,3557,0.708,1339,20,0.538,0.317,"4"
721132233,"Existing Customer",42,"F",4,"Uneducated","Married","Less than $40K","Blue",31,2,2,2,2410,1769,641,0.759,1217,30,1.143,0.734,"4"
712069008,"Existing Customer",42,"F",4,"Uneducated","Married","Less than $40K","Blue",23,4,2,0,2260,1007,1253,0.84,1614,33,0.737,0.446,"4"
773466258,"Existing Customer",48,"F",4,"High School","Married","$40K - $60K","Blue",42,3,1,3,4206,1100,3106,0.587,1144,22,1,0.262,"4"
716451183,"Existing Customer",54,"F",1,"Uneducated","Married","$40K - $60K","Blue",44,5,2,3,5556,1711,3845,1.434,1706,21,1.625,0.308,"4"
709173108,"Attrited Customer",54,"F",4,"Graduate","Married","Unknown","Blue",40,6,2,2,2532,2221,311,0.491,799,21,0.235,0.877,"4"
709879458,"Existing Customer",54,"F",3,"Doctorate","Married","Unknown","Blue",46,2,2,3,1900,1376,524,0.89,1881,45,0.607,0.724,"4"
712270158,"Existing Customer",62,"F",0,"High School","Married","$40K - $60K","Blue",52,5,2,3,2052,1250,802,0.728,1208,31,0.632,0.609,"4"
711109908,"Existing Customer",43,"F",4,"Uneducated","Married","Less than $40K","Blue",36,2,1,1,9684,2475,7209,0.697,1400,31,2.1,0.256,"4"
783542133,"Existing Customer",53,"F",3,"Graduate","Married","Less than $40K","Blue",47,5,6,2,2759,2223,536,1.32,2093,42,1,0.806,"4"
709494483,"Existing Customer",63,"F",0,"Unknown","Married","Less than $40K","Blue",54,4,2,1,2420,1912,508,1.256,1730,36,0.565,0.79,"4"
773373108,"Existing Customer",49,"F",4,"High School","Married","Less than $40K","Blue",43,4,2,0,2826,2070,756,0.541,1025,28,0.647,0.732,"4"
709346133,"Existing Customer",55,"F",2,"Uneducated","Married","Unknown","Blue",35,3,3,0,3025,2376,649,1.252,1277,23,1.875,0.785,"4"
717424458,"Existing Customer",44,"F",2,"Post-Graduate","Married","Less than $40K","Blue",36,3,3,2,2293,1823,470,0.617,1166,22,1.444,0.795,"4"
710558058,"Existing Customer",46,"F",3,"Unknown","Married","Less than $40K","Blue",38,4,3,3,4317,2517,1800,0.944,1619,36,1,0.583,"4"
779249583,"Existing Customer",56,"F",1,"Graduate","Married","Less than $40K","Blue",38,4,3,3,2578,2462,116,1.707,1378,29,0.812,0.955,"4"
778928283,"Existing Customer",57,"F",3,"High School","Married","Less than $40K","Blue",39,3,2,1,2742,2321,421,1.315,1389,32,0.6,0.846,"4"
713086008,"Existing Customer",58,"F",3,"High School","Married","Less than $40K","Blue",47,6,1,0,2609,2439,170,1.269,1731,34,1.833,0.935,"4"
772712658,"Existing Customer",62,"F",0,"Uneducated","Married","Less than $40K","Blue",50,5,1,2,3791,1648,2143,1.227,2058,34,0.789,0.435,"4"
822969858,"Existing Customer",61,"F",0,"Graduate","Married","Unknown","Blue",56,4,1,3,5585,1465,4120,1.503,1787,31,0.722,0.262,"4"
793059108,"Existing Customer",50,"F",2,"Graduate","Married","$40K - $60K","Blue",44,6,2,3,2339,1440,899,0.431,893,22,0.375,0.616,"4"
717229158,"Existing Customer",36,"F",4,"Graduate","Married","$40K - $60K","Blue",36,6,3,3,1628,969,659,0.999,1893,15,2.75,0.595,"4"
715915458,"Existing Customer",47,"F",2,"Graduate","Married","Less than $40K","Blue",34,5,2,2,3156,1644,1512,1.052,1151,31,1.385,0.521,"4"
714363858,"Existing Customer",54,"F",4,"High School","Married","Less than $40K","Blue",36,3,5,3,1594,1411,183,0.817,1459,35,1.188,0.885,"4"
813814008,"Existing Customer",53,"F",1,"High School","Married","Less than $40K","Blue",48,6,3,2,2324,1576,748,0.728,1272,37,1.312,0.678,"4"
789863208,"Existing Customer",54,"F",2,"Graduate","Married","Less than $40K","Blue",44,3,2,3,2027,1480,547,0.979,1702,37,0.947,0.73,"4"
712459233,"Existing Customer",59,"F",1,"Post-Graduate","Married","$40K - $60K","Blue",46,5,3,3,1944,1346,598,1.052,1960,57,0.727,0.692,"4"
779462433,"Existing Customer",55,"F",2,"Unknown","Married","Less than $40K","Blue",37,3,3,1,2453,968,1485,1.081,2218,50,0.613,0.395,"4"
778868958,"Attrited Customer",42,"F",2,"Graduate","Married","Less than $40K","Blue",23,3,3,3,1929,1673,256,0.835,857,36,1.118,0.867,"4"
717916758,"Existing Customer",67,"F",0,"Unknown","Married","Unknown","Blue",56,4,3,3,10509,2388,8121,0.777,1365,34,1.429,0.227,"4"
779031033,"Existing Customer",46,"F",2,"Graduate","Married","$40K - $60K","Blue",22,6,1,3,2305,1627,678,0.747,1230,36,0.565,0.706,"4"
716302383,"Existing Customer",47,"F",4,"Uneducated","Married","$40K - $60K","Blue",36,3,1,3,14241,2081,12160,0.909,1581,44,0.833,0.146,"4"
718281408,"Existing Customer",36,"F",2,"Unknown","Married","$40K - $60K","Blue",25,3,1,2,4789,1257,3532,1.134,1534,29,0.933,0.262,"4"
814995933,"Existing Customer",58,"F",3,"Graduate","Married","Less than $40K","Blue",53,5,3,2,5798,1794,4004,0.564,1724,45,0.452,0.309,"4"
717198633,"Existing Customer",53,"F",2,"College","Married","$40K - $60K","Blue",34,6,2,1,2075,1469,606,1.322,2556,49,1.13,0.708,"4"
779504058,"Existing Customer",46,"F",2,"Post-Graduate","Married","Less than $40K","Blue",28,5,1,1,5014,1910,3104,0.863,1209,25,1.5,0.381,"4"
795979833,"Existing Customer",53,"F",1,"High School","Married","Less than $40K","Blue",47,6,1,2,3445,1074,2371,0.67,1074,31,0.632,0.312,"4"
719407983,"Existing Customer",37,"F",0,"Post-Graduate","Married","Less than $40K","Blue",25,4,3,2,2061,1483,578,1.362,2400,60,0.622,0.72,"4"
710665533,"Existing Customer",42,"F",5,"Doctorate","Married","Unknown","Blue",23,4,2,2,24602,1660,22942,0.588,1337,44,0.76,0.067,"4"
708398283,"Existing Customer",37,"F",1,"Graduate","Married","$40K - $60K","Blue",29,5,2,2,4394,885,3509,1.04,1377,32,0.684,0.201,"4"
719451483,"Existing Customer",46,"F",4,"Post-Graduate","Married","Less than $40K","Blue",37,5,3,2,3773,1972,1801,0.783,1528,25,1.083,0.523,"4"
709913733,"Existing Customer",39,"F",3,"College","Married","Less than $40K","Blue",36,4,2,0,2279,1529,750,1.26,1693,32,1.286,0.671,"4"
712024908,"Existing Customer",56,"F",1,"College","Married","Less than $40K","Blue",36,6,2,3,2641,1257,1384,0.891,1439,39,1.053,0.476,"4"
778239933,"Existing Customer",45,"F",4,"Graduate","Married","Unknown","Blue",35,6,3,0,2801,2043,758,0.583,1241,46,0.643,0.729,"4"
713827383,"Existing Customer",65,"F",1,"High School","Married","Less than $40K","Blue",36,3,2,0,3198,2493,705,0.665,1936,44,1.316,0.78,"4"
708688608,"Existing Customer",62,"F",1,"High School","Married","Less than $40K","Blue",48,5,3,1,3140,1985,1155,1.346,1626,41,0.864,0.632,"4"
767036433,"Existing Customer",56,"F",1,"Graduate","Married","Less than $40K","Blue",49,5,1,0,5097,1152,3945,0.94,2052,45,0.607,0.226,"4"
715449333,"Existing Customer",55,"F",3,"Unknown","Married","$40K - $60K","Blue",47,5,2,0,1929,1540,389,1.142,2354,50,0.786,0.798,"4"
780253533,"Existing Customer",63,"F",0,"Unknown","Married","Less than $40K","Blue",49,5,3,0,3558,2318,1240,1.265,1631,31,0.824,0.651,"4"
796532958,"Existing Customer",59,"F",0,"Unknown","Married","Less than $40K","Blue",53,4,3,2,5512,1124,4388,1.391,1975,49,1.579,0.204,"4"
712419708,"Existing Customer",56,"F",2,"Post-Graduate","Married","Less than $40K","Blue",48,6,1,2,4930,2259,2671,1.134,2194,53,0.606,0.458,"4"
805254708,"Existing Customer",36,"F",4,"Unknown","Married","Unknown","Blue",31,5,2,0,15700,1276,14424,1.389,2229,48,0.778,0.081,"4"
712027683,"Existing Customer",47,"F",2,"Doctorate","Married","Less than $40K","Blue",35,3,2,2,5544,1184,4360,0.85,1336,38,0.652,0.214,"4"
720475233,"Existing Customer",50,"F",2,"High School","Married","Less than $40K","Blue",43,6,2,3,2927,1412,1515,0.763,1474,26,0.857,0.482,"4"
712275108,"Existing Customer",53,"F",3,"College","Married","$40K - $60K","Blue",33,4,3,3,5146,1618,3528,1.073,1955,44,0.76,0.314,"4"
716222808,"Existing Customer",53,"F",4,"High School","Married","Less than $40K","Blue",36,6,1,3,2974,1170,1804,1.297,1785,45,1.143,0.393,"4"
711173058,"Existing Customer",56,"F",2,"Unknown","Married","Unknown","Blue",45,4,3,0,5406,1782,3624,0.976,1407,29,0.812,0.33,"4"
717517758,"Existing Customer",57,"F",0,"High School","Married","$40K - $60K","Blue",45,3,2,2,2278,845,1433,1.328,2307,45,0.8,0.371,"4"
753226158,"Existing Customer",34,"F",2,"Graduate","Married","Less than $40K","Blue",24,6,2,2,3663,1853,1810,0.963,1826,35,1.059,0.506,"4"
716452083,"Existing Customer",56,"F",4,"Unknown","Married","Less than $40K","Blue",46,5,3,2,4271,1150,3121,1.064,2052,50,0.724,0.269,"4"
717713283,"Existing Customer",42,"F",3,"Graduate","Married","Less than $40K","Blue",33,6,3,3,8628,1077,7551,0.872,1675,58,0.415,0.125,"4"
789467508,"Existing Customer",65,"F",0,"Graduate","Married","$40K - $60K","Blue",56,5,3,0,2961,1570,1391,0.908,1937,57,0.781,0.53,"4"
710317758,"Existing Customer",38,"F",3,"High School","Married","Unknown","Blue",29,4,2,2,11327,1528,9799,1.142,2033,38,0.727,0.135,"4"
716829483,"Existing Customer",39,"F",3,"Post-Graduate","Married","$40K - $60K","Blue",28,4,2,2,3249,2217,1032,1.06,1988,36,0.895,0.682,"4"
711628458,"Existing Customer",45,"F",3,"Graduate","Married","Less than $40K","Blue",31,4,1,0,8829,901,7928,0.825,1902,45,0.667,0.102,"4"
780481308,"Existing Customer",37,"F",3,"Graduate","Married","Unknown","Blue",24,3,2,2,10584,1550,9034,0.692,1567,33,0.32,0.146,"4"
714529233,"Existing Customer",36,"F",2,"Graduate","Married","Less than $40K","Blue",24,3,1,3,3124,1593,1531,0.869,1652,41,0.367,0.51,"4"
711466533,"Existing Customer",43,"F",2,"Graduate","Married","Less than $40K","Blue",33,5,2,2,3933,852,3081,0.433,1489,45,0.324,0.217,"4"
713010483,"Existing Customer",43,"F",3,"Graduate","Married","$40K - $60K","Blue",36,6,1,3,2936,2379,557,0.694,1572,57,0.676,0.81,"4"
716924058,"Existing Customer",58,"F",2,"Uneducated","Married","$40K - $60K","Blue",49,3,1,3,6175,1166,5009,0.803,1417,25,0.25,0.189,"4"
712490283,"Existing Customer",55,"F",4,"Graduate","Married","$40K - $60K","Blue",41,4,3,3,3156,2517,639,1.516,2091,48,0.778,0.798,"4"
715940358,"Existing Customer",51,"F",1,"Graduate","Married","Less than $40K","Blue",42,6,2,2,5822,2387,3435,0.76,1804,49,0.75,0.41,"4"
783910008,"Existing Customer",37,"F",0,"Unknown","Married","Less than $40K","Blue",31,5,2,2,2684,1381,1303,0.794,2002,60,0.429,0.515,"4"
719679858,"Existing Customer",58,"F",2,"Uneducated","Married","$40K - $60K","Blue",47,3,2,2,2848,1468,1380,0.517,1135,27,0.421,0.515,"4"
809825358,"Existing Customer",53,"F",3,"Uneducated","Married","Less than $40K","Blue",48,6,1,3,3428,1566,1862,0.557,1155,34,0.545,0.457,"4"
713620308,"Existing Customer",46,"F",2,"High School","Married","Less than $40K","Blue",35,6,4,3,4675,1734,2941,0.413,1232,34,0.545,0.371,"4"
813453408,"Existing Customer",40,"F",5,"College","Married","Less than $40K","Blue",35,3,1,3,2448,1693,755,0.502,1269,30,0.875,0.692,"4"
714927333,"Existing Customer",62,"F",0,"Graduate","Married","Unknown","Blue",52,6,3,2,9050,1538,7512,0.77,1542,43,0.654,0.17,"4"
719704308,"Existing Customer",56,"F",4,"High School","Married","$40K - $60K","Blue",36,5,1,1,2072,1543,529,0.486,1265,32,0.391,0.745,"4"
817663908,"Existing Customer",60,"F",1,"Graduate","Married","$40K - $60K","Blue",42,5,3,3,5903,1335,4568,0.914,1137,27,0.929,0.226,"4"
709990983,"Existing Customer",49,"F",3,"Post-Graduate","Married","$40K - $60K","Blue",36,6,2,2,5918,842,5076,0.56,1292,26,0.733,0.142,"4"
716380683,"Existing Customer",36,"F",3,"High School","Married","Less than $40K","Blue",36,6,1,2,3880,1542,2338,1.015,1598,39,0.5,0.397,"4"
787480158,"Existing Customer",57,"F",2,"Unknown","Married","Less than $40K","Blue",45,4,2,0,2494,1639,855,0.858,1555,39,0.625,0.657,"4"
809292483,"Existing Customer",44,"F",4,"College","Married","Less than $40K","Blue",39,4,2,2,8128,1846,6282,0.857,1224,32,0.778,0.227,"4"
717728808,"Existing Customer",39,"F",2,"Graduate","Married","Less than $40K","Blue",26,3,1,2,4531,1214,3317,0.813,1414,40,0.333,0.268,"4"
719068683,"Existing Customer",52,"F",1,"High School","Married","$40K - $60K","Blue",36,5,1,2,3136,1864,1272,0.693,1036,25,0.25,0.594,"4"
816594183,"Existing Customer",58,"F",2,"Uneducated","Married","$40K - $60K","Blue",53,6,2,3,2019,1380,639,1.158,2005,62,0.59,0.684,"4"
771492408,"Existing Customer",40,"F",2,"Graduate","Married","Less than $40K","Blue",28,3,1,2,2421,1747,674,0.691,1346,30,1.308,0.722,"4"
772684833,"Existing Customer",32,"F",1,"Unknown","Married","Less than $40K","Blue",22,3,3,2,2642,2035,607,1.119,1761,42,0.909,0.77,"4"
711146358,"Existing Customer",39,"F",1,"Graduate","Married","Unknown","Blue",29,4,3,2,3358,1758,1600,0.723,1759,33,0.737,0.524,"4"
711676908,"Existing Customer",51,"F",3,"College","Married","Unknown","Blue",36,3,2,3,12605,1449,11156,0.703,1870,56,0.647,0.115,"4"
719315508,"Existing Customer",62,"F",0,"Unknown","Married","$40K - $60K","Blue",36,4,2,2,2964,2400,564,1.296,1557,25,1.778,0.81,"4"
714534108,"Existing Customer",45,"F",2,"High School","Married","$40K - $60K","Blue",36,4,1,3,6407,1884,4523,0.678,1675,47,0.469,0.294,"4"
766706358,"Existing Customer",39,"F",2,"Unknown","Married","Less than $40K","Blue",32,6,3,0,2524,1395,1129,1.048,1800,33,0.5,0.553,"4"
713135883,"Existing Customer",65,"F",0,"High School","Married","Unknown","Blue",53,4,3,0,4315,717,3598,0.808,1723,51,0.5,0.166,"4"
778799583,"Existing Customer",35,"F",0,"Unknown","Married","Less than $40K","Blue",24,6,1,1,2592,2227,365,0.633,1695,48,0.548,0.859,"4"
779330208,"Existing Customer",62,"F",1,"College","Married","Less than $40K","Blue",44,3,2,3,2378,1610,768,0.448,1807,45,0.607,0.677,"4"
779016408,"Existing Customer",37,"F",3,"Uneducated","Married","Less than $40K","Blue",27,6,1,3,2229,1791,438,1.139,1583,32,0.6,0.803,"4"
717787533,"Existing Customer",51,"F",1,"High School","Married","Less than $40K","Blue",40,4,1,1,5158,2190,2968,0.426,1229,34,0.478,0.425,"4"
717548358,"Existing Customer",38,"F",1,"College","Married","Less than $40K","Blue",25,3,3,1,2580,2265,315,0.824,1665,57,0.629,0.878,"4"
714648933,"Existing Customer",55,"F",3,"Graduate","Married","Unknown","Blue",36,3,2,0,4861,1123,3738,0.938,1556,40,0.538,0.231,"4"
719471433,"Existing Customer",31,"F",0,"Graduate","Married","Less than $40K","Blue",22,3,3,2,2917,2127,790,1.074,1831,36,1,0.729,"4"
710947683,"Existing Customer",64,"F",0,"Graduate","Married","Less than $40K","Blue",51,6,3,1,4920,1142,3778,0.507,1420,31,0.348,0.232,"4"
711113958,"Existing Customer",37,"F",3,"Unknown","Married","Less than $40K","Blue",25,6,2,1,1438.3,674,764.3,2.18,1717,31,0.722,0.469,"4"
712672083,"Existing Customer",65,"F",0,"High School","Married","Less than $40K","Blue",36,3,3,2,1438.3,747,691.3,0.491,948,24,0.714,0.519,"4"
719863758,"Existing Customer",49,"F",3,"Post-Graduate","Married","$40K - $60K","Blue",41,6,2,2,1869,758,1111,0.91,1549,34,0.478,0.406,"4"
779773533,"Existing Customer",50,"F",3,"Unknown","Married","Less than $40K","Blue",34,6,1,3,7623,2517,5106,1.007,1367,29,1.071,0.33,"4"
708249708,"Existing Customer",48,"F",1,"Doctorate","Married","Less than $40K","Blue",39,3,3,3,4844,1576,3268,0.809,1489,48,0.6,0.325,"4"
713967783,"Existing Customer",62,"F",0,"Unknown","Married","Unknown","Blue",52,6,1,1,2683,1707,976,1.254,1582,33,0.941,0.636,"4"
779506158,"Existing Customer",39,"F",1,"College","Married","Less than $40K","Blue",22,3,1,2,3214,2257,957,1.279,2516,42,0.75,0.702,"4"
789528183,"Existing Customer",39,"F",2,"Graduate","Married","Unknown","Blue",31,4,2,3,1438.3,997,441.3,1.867,2583,47,0.958,0.693,"4"
713220258,"Existing Customer",65,"F",0,"High School","Married","Unknown","Blue",36,4,3,2,8138,2104,6034,0.837,1299,29,0.812,0.259,"4"
718594608,"Existing Customer",43,"F",2,"Post-Graduate","Married","Unknown","Blue",36,3,3,3,20156,1759,18397,0.476,1362,28,0.556,0.087,"4"
710793783,"Existing Customer",53,"F",3,"Graduate","Married","Unknown","Blue",40,6,3,1,12059,1978,10081,0.877,1836,36,0.895,0.164,"4"
794340033,"Existing Customer",34,"F",3,"Uneducated","Married","$40K - $60K","Blue",28,5,1,3,2799,1762,1037,0.986,1817,39,0.56,0.63,"4"
714023808,"Existing Customer",42,"F",2,"Graduate","Married","Unknown","Blue",33,6,1,1,13770,2517,11253,0.788,1582,36,0.385,0.183,"4"
716341833,"Existing Customer",53,"F",3,"College","Married","Less than $40K","Blue",44,6,2,3,4646,1730,2916,0.683,1774,37,0.85,0.372,"4"
714414483,"Existing Customer",54,"F",0,"Unknown","Married","Less than $40K","Blue",44,6,3,1,2945,2206,739,0.983,1503,35,0.842,0.749,"4"
714970458,"Existing Customer",39,"F",2,"High School","Married","$40K - $60K","Blue",29,6,1,1,9173,2047,7126,1.419,1807,33,0.737,0.223,"4"
710370483,"Existing Customer",39,"F",4,"College","Married","Less than $40K","Blue",31,4,3,3,1888,1292,596,0.772,1517,33,1.357,0.684,"4"
778573233,"Existing Customer",61,"F",1,"Graduate","Married","Less than $40K","Blue",54,3,2,2,3102,2091,1011,0.704,1977,50,1,0.674,"4"
778698408,"Existing Customer",37,"F",4,"Uneducated","Married","Less than $40K","Blue",18,5,1,2,2930,2024,906,0.903,1686,34,0.7,0.691,"4"
713008308,"Existing Customer",59,"F",0,"Unknown","Married","Less than $40K","Blue",47,5,3,2,7692,1678,6014,1.423,1861,42,0.5,0.218,"4"
794831733,"Existing Customer",45,"F",5,"Graduate","Married","Less than $40K","Blue",39,4,3,2,2156,1208,948,0.569,1345,28,0.647,0.56,"4"
802817358,"Existing Customer",38,"F",3,"High School","Married","Unknown","Blue",32,4,2,1,11594,2072,9522,0.983,2320,51,0.594,0.179,"4"
708098133,"Existing Customer",32,"F",0,"Graduate","Married","Less than $40K","Blue",19,6,1,0,2834,1418,1416,1.458,1598,39,0.773,0.5,"4"
801499908,"Existing Customer",43,"F",4,"Graduate","Married","Less than $40K","Blue",37,4,3,2,4724,2056,2668,0.423,1232,31,0.55,0.435,"4"
708162558,"Existing Customer",64,"F",0,"Uneducated","Married","Unknown","Blue",54,6,1,2,3250,1992,1258,0.715,1355,36,0.565,0.613,"4"
721129383,"Existing Customer",53,"F",1,"Doctorate","Married","Less than $40K","Blue",36,3,1,2,3128,2517,611,0.696,2361,42,0.826,0.805,"4"
714886533,"Existing Customer",60,"F",2,"High School","Married","Less than $40K","Blue",36,4,3,2,3460,2517,943,1.144,1752,34,1.125,0.727,"4"
826775058,"Existing Customer",43,"F",3,"Uneducated","Married","Less than $40K","Blue",39,4,1,2,4175,2517,1658,0.551,1520,36,0.44,0.603,"4"
712636308,"Existing Customer",65,"F",2,"High School","Married","$40K - $60K","Blue",45,6,2,2,2658,1514,1144,1.193,1627,26,1,0.57,"4"
709058808,"Existing Customer",56,"F",2,"College","Married","Less than $40K","Blue",36,6,1,2,2781,1035,1746,0.816,1707,42,1.211,0.372,"4"
761544333,"Existing Customer",37,"F",4,"College","Married","$40K - $60K","Blue",30,4,4,3,3417,2517,900,0.992,1641,32,0.882,0.737,"4"
709624533,"Existing Customer",55,"F",2,"High School","Married","Less than $40K","Blue",45,5,2,0,3187,2517,670,1.144,1627,38,0.652,0.79,"4"
826477083,"Existing Customer",48,"F",2,"College","Married","Less than $40K","Blue",44,5,1,3,4570,2439,2131,0.693,1520,34,0.7,0.534,"4"
789605658,"Existing Customer",42,"F",1,"Doctorate","Married","$40K - $60K","Blue",35,4,3,2,2985,2355,630,0.602,1065,27,0.588,0.789,"4"
710802258,"Existing Customer",46,"F",2,"Graduate","Married","Less than $40K","Blue",38,4,3,0,2888,2245,643,0.772,1111,26,0.368,0.777,"4"
714273708,"Existing Customer",53,"F",4,"Graduate","Married","$40K - $60K","Blue",36,3,2,3,4753,2472,2281,1.274,2242,49,0.815,0.52,"4"
713650683,"Existing Customer",65,"F",0,"Graduate","Married","Less than $40K","Blue",56,4,1,4,3094,2266,828,0.724,1591,37,0.321,0.732,"4"
718797558,"Existing Customer",39,"F",1,"Graduate","Married","Unknown","Blue",30,3,2,3,2917,1357,1560,1.593,2422,46,0.438,0.465,"4"
716174433,"Existing Customer",65,"F",1,"College","Married","Less than $40K","Blue",54,3,3,3,2888,1134,1754,1.479,2489,54,0.742,0.393,"4"
789886533,"Existing Customer",54,"F",1,"High School","Married","Less than $40K","Blue",44,3,3,3,3947,1746,2201,0.478,1110,21,0.4,0.442,"4"
